,Unnamed: 0,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,textOriginal,likeCount,publishedAt,polarity,subjectivity,language,NewsId,News_link,video_isdeleted (16/06/21),video_isdeleted (first_check),UUID_link
758,758,BVwcltThnYc,Opdehoede,https://yt3.ggpht.com/-o0vZ_WLNVPE/AAAAAAAAAAI/AAAAAAAAAAA/7lB1Go_6pcg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzaDYZcAGX_HqCDff1K-uQA,https://www.scribd.com/fullscreen/242284200?access_key=key-FDmLFU6gARlM7h22klbi&allow_share=true&escape=false&view_mode=scroll http://www.extremetech.com/extreme/191754-cold-fusion-reactor-verified-by-third-party-researchers-seems-to-have-1-million-times-the-energy-density-of-gasoline 32 day scientific test of a cold fusion reactor made by Industrial Heat LLC. Input 1 electric and output 3.5 heat. Test was paid for by Elforsk wich is a R&D arm of Swedish energy producers. Conclusion of the report: It works. IH LLC is already managing a 1 MegaWatt pilot plant at a factory. Location is secret for the time being until most problems are solved and the plant is running reliably. Here we follow the daily news: http://www.e-catworld.com/,0,2014-10-12T23:37:17.000Z,-0.125,0.55,en,extremetech,http://www.extremetech.com/extreme/191754-cold-fusion-reactor-verified-by-third-party-researchers-seems-to-have-1-million-times-the-energy-density-of-gasoline,True,False,http://www.extremetech.com/extreme/191754-cold-fusion-reactor-verified-by-third-party-researchers-seems-to-have-1-million-times-the-energy-density-of-gasoline
544,544,fpqPRfJk3Ac,TheMistahmike,https://yt3.ggpht.com/-cyuhVwUHbPA/AAAAAAAAAAI/AAAAAAAAAAA/jyJUFgUo7-U/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC8Dn1Nppi8XYDfZM3CswL3w,http://authoritynutrition.com/top-5-reasons-why-vegan-diets-are-a-terrible-idea/  Lolz check this out,0,2015-06-21T05:03:31.000Z,0.0,0.0,en,authoritynutrition,http://authoritynutrition.com/top-5-reasons-why-vegan-diets-are-a-terrible-idea/,True,False,http://authoritynutrition.com/top-5-reasons-why-vegan-diets-are-a-terrible-idea/
1330,1330,Rzxr9FeZf1g,eeeaten,https://yt3.ggpht.com/-j0_9llb_Y_8/AAAAAAAAAAI/AAAAAAAAAAA/amYdeS23x-4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCkXENO2m2HA97LD1pHOWCkg,"if my child was autistic i'd want to know about the _actual_ causes. older fathers, and to a lesser extent older mothers _and younger mothers_ are at increased risk for having a child with autism. here are five things that might actually cause it: https://www.livescience.com/9232-vaccines-5-autism.html quit barking up the empty tree of vaccines.",0,2018-02-08T01:14:31.000Z,0.00416666666667,0.258333333333,en,livescience,https://www.livescience.com/9232-vaccines-5-autism.html,False,False,http://www.livescience.com/9232-vaccines-5-autism.html
700,700,V5EPymcWp-g,possumverde,https://yt3.ggpht.com/-tFwUqHDIYVw/AAAAAAAAAAI/AAAAAAAAAAA/QokIlIeOZb8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UClVMURIvK9VoR2Fg3LEq11w,"_""How is it that it's a current scientific consensus - even among medical, socio-psychological, and physics experts that we are only using a fraction of our brain capacity. Some say 10%, some say 30%""_  There is no such consensus because it's a myth. Rather than write a wall of text explaining what we do use, here's a good article covering the topic. https://www.scientificamerican.com/article/do-people-only-use-10-percent-of-their-brains/",0,2017-03-04T08:08:55.000Z,0.14,0.5,en,scientificamerican,https://www.scientificamerican.com/article/do-people-only-use-10-percent-of-their-brains/,False,False,http://www.scientificamerican.com/article/do-people-only-use-10-percent-of-their-brains/
1322,1322,U71MN8RSePA,LivingLoving,https://yt3.ggpht.com/-RyWw8_c8zC8/AAAAAAAAAAI/AAAAAAAAAAA/k21vYt-xMAA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCLh23HL6TyhQY5JY4C3NpbQ,"+SonofKalas22 I am looking at sources. Reputable ones. Would you like to, as well?  http://vaccineimpact.com/2016/american-college-of-pediatricians-latest-to-warn-of-hpv-vaccine-dangers/  http://www.globalresearch.ca/mumps-being-spread-by-and-among-vaccinated-people/5524458?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles  Information on the coverups: http://nsnbc.me/wp-content/uploads/2013/05/BSEM-2011.pdf  Look these over carefully, and tell me exactly when and where they were 'debunked', please.",0,2016-09-25T22:46:05.000Z,0.216666666667,0.683333333333,en,globalresearch,http://www.globalresearch.ca/mumps-being-spread-by-and-among-vaccinated-people/5524458?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles,False,False,http://www.globalresearch.ca/mumps-being-spread-by-and-among-vaccinated-people/5524458?utm_campaign=magnet&utm_source=article_page&utm_medium=related_articles
395,395,SNdt0SFoPPs,Quantum Eraser,https://yt3.ggpht.com/-83zlpNzsLXs/AAAAAAAAAAI/AAAAAAAAAAA/ryJt64z4XrM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCEBXm-WGXMca39E9kSmbZmg,"+meleagrisfelis  ""I'm not an Atheist.""---  Did God create man in his image right from the beginning from the dust along with all LIFE fully formed...?   ""The tissue wasn't soft - ""soft tissue"" is a kind of tissue.""---  What on Earth??  Hey +Tommy G. take a gander @ this, (YouTube): Dr. Mary Schweitzer and Atheist Round Table: Debunked (Science vs Scientism Episode 13).   ""The person who found the tissue is a Christian.""---  Validate that she is...?   ""Name the person who got fired and where they were fired from.""---  Mark Armitage, California State University, Northridge (CSUN). http://www.nature.com/news/university-sued-after-firing-creationist-fossil-hunter-1.16281   regards",0,2017-04-11T15:20:53.000Z,0.147619047619,0.422619047619,en,nature_news,http://www.nature.com/news/university-sued-after-firing-creationist-fossil-hunter-1.16281,False,False,http://www.nature.com/news/university-sued-after-firing-creationist-fossil-hunter-1.16281
995,995,HKJFESU7hqE,Kurt,https://yt3.ggpht.com/-2qQbkDH5vXs/AAAAAAAAAAI/AAAAAAAAAAA/ElEUwa_awDE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGsBOJD2xFnbp1lqbkr62Yw,"Mirzakhani won the Fields Medal (the ""Nobel Prize for mathematics"") in 2014...not ""this year.""  Just an fyi.  It's awarded every four years, so won't be awarded again until 2018.   http://news.stanford.edu/news/2014/august/fields-medal-mirzakhani-081214.html",0,2017-02-24T06:12:07.000Z,0.0,0.0,en,stanford.edu,http://news.stanford.edu/news/2014/august/fields-medal-mirzakhani-081214.html,False,False,http://news.stanford.edu/news/2014/august/fields-medal-mirzakhani-081214.html
605,605,tIsMQQ8zfmc,Jeremy with a Why,https://yt3.ggpht.com/-kpw7cEnMwto/AAAAAAAAAAI/AAAAAAAAAAA/2rG_P3WR0nE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCezaQjVxUY0CkHPztE44H-Q,The paper I found did not have access tot he full text: https://www.researchgate.net/publication/284517692_Complementarity_and_redundancy_of_IL-22-producing_innate_lymphoid_cells  But here's an article about the paper: https://www.sciencedaily.com/releases/2015/11/151130130021.htm,0,2016-03-18T02:46:54.000Z,0.35,0.55,en,sciencedaily,https://www.sciencedaily.com/releases/2015/11/151130130021.htm,False,False,http://www.sciencedaily.com/releases/2015/11/151130130021.htm
832,832,BO44JlAElXM,223Drone,https://yt3.ggpht.com/-oNfvKVkeFhI/AAAAAAAAAAI/AAAAAAAAAAA/BFQJ5UvLqK8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4fIIy0-kIIYTww-CCpPfvg,"Except that's nonsense. There have been thousands and thousands of studies that have proven that humans since the industrial revolution have caused the climate to change at an unnatural rate.  https://climate.nasa.gov/causes/  https://www.climate.gov/climate-and-energy-topics/causes-climate-change-0  https://www.skepticalscience.com/argument.php  https://www.scientificamerican.com/article/exxon-knew-about-climate-change-almost-40-years-ago/  The so called ""studies"" that ""disprove"" climate change are funded by the fossil fuel industry and are full of scientific and analytical errors. There is no such things as ""climate change skepticism"" there is only climate change denial.",0,2017-05-24T09:28:23.000Z,0.116666666667,0.683333333333,en,scientificamerican,https://www.scientificamerican.com/article/exxon-knew-about-climate-change-almost-40-years-ago/,False,False,http://www.scientificamerican.com/article/exxon-knew-about-climate-change-almost-40-years-ago/
859,859,bEieWJghRNY,Bill WattsUpWithThat,https://yt3.ggpht.com/-fS3VybzYLA8/AAAAAAAAAAI/AAAAAAAAAAA/zRBFaEMH7-U/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCoiM8WcrJ7T1VwkMg7l6nww,We have been here before: https://phys.org/news/2013-11-greenland-shrunken-ice-sheet-weve.html In addition just about 1000 years ago Greenland was in an agricultural boon for the Vikings.   Maybe we should be so lucky. For all that live in and enjoy modern society praise fossil fuels for all that it has done.,1,2017-05-27T21:00:37.000Z,0.26742424242400004,0.533333333333,en,phys.org,https://phys.org/news/2013-11-greenland-shrunken-ice-sheet-weve.html,False,False,http://phys.org/news/2013-11-greenland-shrunken-ice-sheet-weve.html
1448,1448,Nw2SBvidnsY,RamenNoodlesGaming,https://yt3.ggpht.com/-Y3bBJxJEFPw/AAAAAAAAAAI/AAAAAAAAAAA/WrVN3j4kk6w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5WSY2ZRg74VEVEwLk5UUUw,"+Ahmad1342 READ IT AND WEEP BIGOTS!    http://theconversation.com/african-scientists-recognise-that-diverse-sexuality-is-the-norm-43050  The Academy of Science in South Africa (ASSAf), in collaboration with the Uganda National Academy of Sciences, has just released a comprehensive “consensus report” on human sexual diversity.  This is a significant contribution in a continent in which gay relationships are criminalised in 38 out of 55 countries, four of which impose the death penalty.  The study used a panel of non-partisan volunteer experts to assess the considerable and often contradictory literature on biological, social and environmental factors in sexual diversity. It is one of the most clear-sighted evaluations that I have encountered, and it deserves to be taken very seriously in Africa and elsewhere.  A range of sexuality  The nub of the report is its conclusion that diversity in human sexuality is:  … a range of human variation, very little of which can justifiably be termed abnormal. The source of this variation has been contentious for decades, despite the accumulating evidence that nature (“born gay”) is overwhelmingly more significant than nurture (“lifestyle choice”).  The report has a large and readable section on biological factors in homosexuality, including neurohormone effects on the fetus, and “epigenetic” influence on the activity of genes by chemical modifications that can be modified by the environment and are transmitted to all the cells of the individual, and sometimes even between generations.  As the report summarises, family studies over decades show that gay men are more likely than average to have gay brothers, and lesbian women more likely to have lesbian sisters.  Many twin studies showing that identical twins are twice as likely as non-identical twins to be concordant (both straight or both gay) imply a clear genetic component, but the 70% concordance leaves room for considerable non-genetic effect. This is true whether or not the twins were raised together.  A 1993 report of a gay gene on the X chromosome has been recently confirmed by a larger study, with the addition of another one or two gay genes.  To me, the most compelling argument that homosexuality is just one end of a normal spectrum is its prediction by evolutionary theory, which I have explored in detail previously.  Knowing about the wide variety of sexual behaviours in the animal kingdom, we can understand human sexuality in a broader context than our own society. It would be truly remarkable if humans had evolved without strong selection for mate choice genes.  Mate choice is one of the most highly selected traits in any animal. Just ask a fruitfly, which devotes a large share of its genes to choosing and attracting a mate.  Not gay genes, but male-loving variants  As I wrote previously, I think there will turn out to be many – maybe hundreds – of gay genes. But these should be considered “male-loving” variants of mate choice genes. In a female, a male-loving variant will induce her to mate earlier and have more children, making up for her gay brother. Makes sense.  I was happy to see in the report a discussion of data showing that the female relatives of gay males have more children than average women, thus preventing the gay gene from extincting itself.  There is so far no evidence for a “female-loving” variant that induces the brothers of lesbians to have more children, but it would be surprising if there weren’t many of them too.  We know of many “sexually antagonistic” genetic variants like this, which have opposite effects on the “genetic fitness” (that is, numbers of children) of males and females.  So, everyone has a grand mixture of male- and female-loving variants. This explains why there is such a broad spectrum of mate preference among both males and females.  It’s a bit like height, in which there are variants of many genes (estimates of more than 1000) predisposing to tall or short stature. Everyone – males and females – has a mixture. Some males and some females will be either very short or very tall, but most will be somewhere in the middle.  In the same way, I propose that there is a distribution from the very male-loving to the very female-loving among both males and females. Gays and lesbian people simply represent one extremes at one end of this distribution. Hypersexualised heterosexual males and females represent the other end.  Perhaps even more importantly, the report rejects the concepts that homosexuality is learned from, or results from behaviour of parents or peers, that it can rub off on others, and that it can be “treated”.  The report concludes that:  Contemporary science increasingly recognises the wide range of natural variation in human sexuality, sexual orientations and gender identities. The report argues that it is important for countries to accept that sexual diversity is normal. There are severe consequences of persecuting and criminalising LGBTI, and not just directly for individuals and particular communities.  By persecuting, marginalising and criminalising whole sets of sexual behaviour, societies as a whole may quickly lose the public health battle against HIV-AIDS and other sexual health scourges, experience higher levels of social violence, and ignore other serious issues like violence against women and children.   Uganda’s Constitutional Court nullified an anti-homosexuality law in August 2014. Reuters/Edward Echwalu The politics of homosexuality and role of science academies  It could be said that ASSAf has gone way beyond its scientific limitations by summarising its findings as:  Sexual diversity has always been part of a normal society and there is no justification for attempts to eliminate people who are not heterosexual from society. Efforts should rather be focused on countering the stigmatisation that creates hostile and violent environments. Alternatively, this report may be criticised for not going far enough down the political path to removing criminal sanctions, stigma and persecution. However, every academy – including the Australian Academy of Science – must jealously guard its non-partisan reputation in order to be taken seriously.  ASSAf’s mandate is “to provide evidence-based science advice to government and other stakeholders on matters of critical national importance”. I believe ASSAf has done this. It is now up to other bodies to use the clearly stated scientific conclusions as a sharp-edged weapon to dispel myths and repel bigots.  It is often said that it is ineffective to fight illogical fears and hatreds with facts and logic, and it is sadly true that common sense and respect for data don’t always win out – think climate change and vaccination. But academies of science would risk their reputations, and mortgage their influence with governments of any persuasion, were they to go down the track of fighting irrational fear with emotive appeals.    http://www.firstpeople.us/articles/the-two-spirit-people-of-indigenous-north-americans.html   Native Americans have often held intersex, androgynous people, feminine males and masculine females in high respect. The most common term to define such persons today is to refer to them as ""two-spirit"" people, but in the past feminine males were sometimes referred to as ""berdache"" by early French explorers in North America, who adapted a Persian word ""bardaj"", meaning an intimate male friend. Because these androgynous males were commonly married to a masculine man, or had sex with men, and the masculine females had feminine women as wives, the term berdache had a clear homosexual connotation. Both the Spanish settlers in Latin America and the English colonists in North America condemned them as ""sodomites"".  We-Wa, a Zuni Two Spirit.Rather than emphasising the homosexuality of these persons, however, many Native Americans focused on their spiritual gifts. American Indian traditionalists, even today, tend to see a person's basic character as a reflection of their spirit. Since everything that exists is thought to come from the spirit world, androgynous or transgender persons are seen as doubly blessed, having both the spirit of a man and the spirit of a woman. Thus, they are honoured for having two spirits, and are seen as more spiritually gifted than the typical masculine male or feminine female.  Therefore, many Native American religions, rather than stigmatising such persons, often looked to them as religious leaders and teachers. Quite similar religious traditions existed among the native peoples of Siberia and many parts of Central and southeast Asia. Since the ancestors of Native Americans migrated from Siberia over 20,000 years ago, and since reports of highly respected androgynous persons have been noted among indigenous Americans from Alaska to Chile, androgyny seems to be quite ancient among humans.  A Two Spirit.Rather than the physical body, Native Americans emphasised a person's ""spirit"", or character, as being most important. Instead of seeing two-spirit persons as transsexuals who try to make themselves into ""the opposite sex"", it is more accurate to understand them as individuals who take on a gender status that is different from both men and women. This alternative gender status offers a range of possibilities, from slightly effeminate males or masculine females, to androgynous or transgender persons, to those who completely cross-dress and act as the other gender. The emphasis of Native Americans is not to force every person into one box, but to allow for the reality of diversity in gender and sexual identities.  Most of the evidence for respectful two-spirit traditions is focused on the native peoples of the Plains, the Great Lakes, the Southwest, and California. With over a thousand vastly different cultural and linguistic backgrounds, it is important not to overgeneralise for the indigenous peoples of North America. Some documentary sources suggest that a minority of societies treated two-spirit persons disrespectfully, by kidding them or discouraging children from taking on a two-spirit role. However, many of the documents that report negative reactions are themselves suspect, and should be evaluated critically in light of the preponderance of evidence that suggests a respectful attitude. Some European commentators, from early frontier explorers to modern anthropologists, also were influenced by their own homophobic prejudices to distort native attitudes.  Another photograph of We-Wa, a Zuni two-spirit, weaving. Two-spirit people were respected by native societies not only due to religious attitudes, but also because of practical concerns. Because their gender roles involved a mixture of both masculine and feminine traits, two-spirit persons could do both the work of men and of women. They were often considered to be hard workers and artistically gifted, of great value to their extended families and community. Among some groups, such as the Navajo, a family was believed to be economically benefited by having a ""nadleh"" (literally translated as ""one who is transformed"") androgynous person as a relative. Two-spirit persons assisted their siblings' children and took care of elderly relatives, and often served as adoptive parents for homeless children.  A Two Spirit known as We-Wa.A feminine male who preferred to do women's work (gathering wild plants or farming domestic plants) was logically expected to marry a masculine male, who did men's work (hunting and warfare). Because a family needed both plant foods and meat, a masculine female hunter, in turn, usually married a feminine female, to provide these complementary gender roles for economic survival. The gender-conforming spouse of two-spirit people did not see themselves as ""homosexual"" or as anything other than ""normal"".  In the 20th-century, as homophobic European Christian influences increased among many Native Americans, respect for same-sex love and for androgynous persons greatly declined. Two-spirit people were often forced, either by government officials, Christian missionaries or their own community, to conform to standard gender roles. Some, who could not conform, either went underground or committed suicide. With the imposition of Euro-American marriage laws, same-sex marriages between two-spirit people and their spouses were no longer legally recognised. But with the revitalisation of Native American ""red power"" cultural pride since the 60s, and the rise of gay and lesbian liberation movements at the same time, a new respect for androgyny started slowly re-emerging among American Indian people.  Because of this tradition of respect, in the 90s many gay and lesbian Native American activists in the United States and Canada rejected the French word berdache in favour of the term two-spirit people to describe themselves. Many non-American Indians have incorporated knowledge of Native American two-spirit traditions into their increasing acceptance of same-sex love, androgyny and transgender diversity. Native American same-sex marriages have been used as a model for legalising same-sex marriages, and the spiritual gifts of androgynous persons have started to become more recognised.   @953627434  Gay marriage sounds like an ultra-contemporary idea. But almost twenty years ago, a Catholic scholar at Yale shocked the world by publishing a book packed with evidence that same-sex marriages were sanctioned by the early Christian Church during an era commonly called the Dark Ages.  Illustration of Serge and Bacchus, in a same-sex union  John Boswell was a historian and religious Catholic who dedicated much of his scholarly life to studying the late Roman Empire and early Christian Church. Poring over legal and church documents from this era, he discovered something incredible. There were dozens of records of church ceremonies where two men were joined in unions that used the same rituals as heterosexual marriages. (He found almost no records of lesbian unions, which is probably an artifact of a culture which kept more records about the lives of men generally.)  Bolstered by this evidence, Boswell published a book in 1994, the year before his death from AIDS, called Same-Sex Unions in Pre-Modern Europe. The book comes out next month for the first time in a digital edition. It was an instant lightening rod for controversy, drawing criticism from both the Catholic Church and sex pundit Camille Paglia. Given the Church's present-day views on gay marriage, these detractors argued, Boswell's history seemed like wishful thinking.     But it wasn't. Boswell had actually begun his research back in the 1970s, and published an equally controversial work in 1980 called Christianity, Social Tolerance, and Homosexuality: Gay People in Western Europe from the Beginning of the Christian Era to the Fourteenth Century. His Same-Sex Unions book refined and expanded a lot of what he'd learned over a lifetime of research into primary sources in scattered libraries and archives.    How could these marriages have been forgotten by history? One easy answer is that — as Boswell argues — the Church reframed the idea of marriage in the 13th century to be for the purposes of procreation. And this slammed the door on gay marriage. Church scholars and officials worked hard to suppress the history of these marriages in order to justify their new definition.  Of course, history is more complicated than that. Boswell claims that part of the problem is that we define marriage so differently today that it's almost impossible for historians to recognize 1800-year-old gay marriage documents when they see them. Often, these documents refer to uniting ""brothers,"" which at the time would have been a way of describing same-sex partners whose lifestyles were tolerated in Rome. Also, marriages over a millennium ago were not based on procreation, but wealth-sharing. So ""marriage"" sometimes meant a non-sexual union of two people's or families' wealth. Boswell admits that some of the documents he found may refer simply to non-sexual joining of two men's fortunes — but many also referred to what today we would call gay marriage.  Gay marriage in the year 100 AD Legal scholar Richard Ante wrote a law journal article explaining that Boswell's book could even be used as evidence for the legality of gay marriage, since it shows evidence that definitions of marriage have changed over time. He describes some of Boswell's evidence of these same-sex rites in the early first millennium:  The burial rite given for Achilles and Patroclus, both men, was the burial rite for a man and his wife. The relationships of Hadrian and Antinous, of Polyeuct and Nearchos, of Perpetua and Felicitas, and of Saints Serge and Bacchus, all bore resemblance to heterosexual marriages of their times. The iconography of Serge and Bacchus was even used in same-sex nuptial ceremonies by the early Christian Church. The main piece of evidence that these same-sex unions were marriages is that they so closely resembled heterosexual ceremonies. Literary scholar Bruce Holsinger describes Boswell's detailed stories of same-sex ceremonies:  [Boswell] cleverly posits the development of heterosexual and same-sex nuptial offices as a single phenomenon, tracking the growth of the latter from ""merely a set of prayers "" in the earlier Middle Ages to its flowering as a ""full office"" by the twelfth century that involved ""the burning of candles, the placing of the two parties' hands on the Gospel, the joining of their right hands, the binding of their hands . . . with the priest's stole, an introductory litany crowning, the Lord's Prayer, Communion, a kiss, and sometimes circling around the altar."" Boswell devotes a full chapter to comparing these rituals with their heterosexual counterparts, revealing a number of extraordinary similarities between the two; in several appendixes totaling almost 100 pages, he has compiled numerous examples of the documents themselves (including heterosexual matrimony ceremonies and adoption rituals for comparison) to let ""readers . . . judge for themselves,"" as he puts it. (Boswell translates most of the ceremonies, so general readers won't have to worry about brushing up on their Old Church Slavonic.) Were these same-sex unions in the middle ages the same thing as today's gay marriages? Probably not. People at the time may not have viewed two men forming a union as anything out of the ordinary. Marriage itself meant something different thousands of years ago, and social taboos against homosexuality had not yet solidified. Still, in Boswell's work, we find records of institutions where same-sex couples were honored with the same ceremonies that opposite-sex couples enjoyed. Two men could live as ""brothers,"" sharing wealth, home, and family. And yes, they could love each other, too.  Though Boswell died before his country began to allow similar kinds of unions, he could draw hope from knowing something that most people did not. Even the most fundamental kinds of human relationships change over time. Those who have been banished today may be blessed tomorrow — just as they were over a thousand years ago.",0,2015-06-23T22:56:36.000Z,0.156675569942,0.427638173987,en,theconversation,http://theconversation.com/african-scientists-recognise-that-diverse-sexuality-is-the-norm-43050,False,False,http://theconversation.com/african-scientists-recognise-that-diverse-sexuality-is-the-norm-43050
